,Formula,material_id,GVRH,PHONONS,PIEZO,DIELECTRIC,EXP_BAND_GAP
11310,H3 Br1 O1,mp-625509,0.0,0.0,-0.994129524247357,0.0,0.0
11311,Fe1 Bi1 O3,mp-24942,0.0,0.0,-0.8760522002009445,0.0,0.0
11312,Rb1 Cl1 O3,mp-23011,0.0,0.0,-0.9809483931159994,0.0,0.0
11313,Tl1 Cl1 O3,mp-29738,0.0,0.0,-0.9724089761166279,0.0,0.0
11314,K1 I1 O3,mp-552729,0.0,0.0,-0.9411188515347906,-0.9344940152339499,0.0
11315,Li1 V1 F6,mp-766864,0.0,0.0,-0.9819491973746846,0.0,0.0
11316,Zr1 Cl2,mp-23162,0.0,0.0,-0.9948689460569968,0.0,0.0
11317,Tl1 I1 O3,mp-22981,0.0,0.0,-0.9328565337028681,0.0,0.0
11318,Sb2 Te1 Se2,mp-8612,0.0,0.0,-0.9632195017891189,0.0,0.0
11319,Tl1 Br1 O3,mp-29798,0.0,0.0,-0.9684217788775055,0.0,0.0
11320,K1 Cl1 O3,mp-550506,0.0,0.0,-0.9810917053416645,0.0,0.0
11321,Cs1 Cl1 O3,mp-760386,0.0,0.0,-0.9853759182508963,0.0,0.0
11322,Ag1 N1 O3,mp-8196,0.0,0.0,-0.9908243373341186,0.0,0.0
11323,Cu3 Te1 S3 Cl1,mp-557510,0.0,0.0,-0.9948752240850094,0.0,0.0
11324,H6 C1 N1 F1,mp-554051,0.0,0.0,-0.9932964515784684,0.0,0.0
11325,La1 N3 O6,mp-30925,0.0,0.0,-0.9950742592213786,-0.9529198404062387,0.0
11326,Fe2 Bi2 O6,mp-24932,0.0,0.0,-0.8643327238811358,0.0,0.0
11327,Cr2 Bi2 O6,mp-557515,0.0,0.0,-0.8920930813338662,0.0,0.0
11328,Li2 U2 O6,mp-8007,0.0,0.0,-0.9127742045094469,0.0,0.0
11329,Ti2 Fe2 O6,mp-19270,0.0,0.0,-0.8899502821313316,0.0,0.0
11330,Mn2 Sn2 O6,mp-691106,0.0,0.0,-0.9792368727895523,0.0,0.0
11331,Ti2 Ni2 O6,mp-853130,0.0,0.0,-0.8992660097670097,0.0,0.0
11332,Tm2 Bi2 O6,mp-754323,0.0,0.0,-0.801608686227602,0.0,0.0
11333,Zr2 Mn2 O6,mp-779948,0.0,0.0,-0.9726597941599142,0.0,0.0
11334,Er2 Bi2 O6,mp-754943,0.0,0.0,-0.8496425280025486,0.0,0.0
11335,Li2 V2 F6,mp-764698,0.0,0.0,-0.9659216083424514,0.0,0.0
11336,Y2 Bi2 O6,mp-768221,0.0,0.0,-0.8177772927580197,0.0,0.0
11337,Li3 Mn1 F7,mp-765198,0.0,0.0,-0.9881224905612555,0.0,0.0
11338,Li3 V1 F7,mp-765182,0.0,0.0,-0.9882089541608485,0.0,0.0
11339,Li1 Fe3 O3 F4,mp-849524,0.0,0.0,-0.9614791458305592,0.0,0.0
11340,K1 Na1 B2 H8,mp-571414,0.0,0.0,-0.9928814089817235,0.0,0.0
11341,Cd4 I8,mp-680111,0.0,0.0,-0.999837550613083,0.0,0.0
11342,Li5 Co1 O1 F5,mp-853165,0.0,0.0,-0.96268582611131,0.0,0.0
11343,Li5 Ni1 O1 F5,mp-765877,0.0,0.0,-0.968140350035565,0.0,0.0
11344,Li5 Mn1 O1 F5,mp-764320,0.0,0.0,-0.954157233298167,0.0,0.0
11345,Sm1 H3 C3 O6,mp-23771,0.0,0.0,-0.9910062269595019,0.0,0.0
11346,Nd1 H3 C3 O6,mp-23837,0.0,0.0,-0.9898787797219435,0.0,0.0
11347,Tb1 H3 C3 O6,mp-642991,0.0,0.0,-0.9858902835804737,0.0,0.0
11348,La1 H3 C3 O6,mp-642729,0.0,0.0,-0.9884984794940879,0.0,0.0
11349,Tm1 H3 C3 O6,mp-642999,0.0,0.0,-0.9877312611742134,0.0,0.0
11350,Li6 Fe1 O3 F3,mp-780876,0.0,0.0,-0.9745934700845146,0.0,0.0
11351,Li1 V1 F6,mp-766917,0.0,0.0,-0.9946961920447903,0.0,0.0
11352,K1 N1 O3,mp-676851,0.0,0.0,-0.9946308139599703,0.0,0.0
11353,Rb1 N1 O3,mp-752446,0.0,0.0,-0.994412165398155,0.0,0.0
11354,Ag3 S1 I1,mp-676561,0.0,0.0,-0.9875585071620068,0.0,0.0
11355,Hg3 Te3,mp-358,0.0,0.0,-0.9751275787297726,0.0,0.0
11356,Ag3 B1 O3,mp-27816,0.0,0.0,-0.9940090727030064,0.0,0.0
11357,Cs1 Pb1 Cl3,mp-675022,0.0,0.0,-0.989808638995183,0.0,0.0
11358,K1 Ni1 I1 O6,mp-557733,0.0,0.0,-0.9923865271873575,0.0,0.0
11359,Na1 Ni1 I1 O6,mp-561926,0.0,0.0,-0.9914599768461997,0.0,0.0
11360,Na2 Th1 F6,mp-4829,0.0,0.0,-0.9928554309347752,0.0,0.0
11361,S9,mp-555760,0.0,0.0,-0.9997749002231926,0.0,0.0
11362,Si3 O6,mp-549166,0.0,0.0,-0.9937319735355574,0.0,0.0
11363,Li1 Ta2 Cu1 O6,mp-755367,0.0,0.0,-0.9276252044986444,0.0,0.0
11364,Lu2 C3 N6,mp-568116,0.0,0.0,-0.9959721471174033,0.0,0.0
11365,Cs4 Te2 O6,mp-614803,0.0,0.0,-0.9754064097670183,0.0,0.0
11366,Rb1 Fe1 Se2 O8,mp-24948,0.0,0.0,-0.998917624673897,0.0,0.0
11367,K1 Al1 S2 O8,mp-669367,0.0,0.0,-0.9951763529458856,0.0,0.0
11368,Tl3 N3 O6,mp-4453,0.0,0.0,-0.9899673215652925,0.0,0.0
11369,Rb1 Tl1 S2 O8,mp-556120,0.0,0.0,-0.9847349099424458,0.0,0.0
11370,Sr1 Al2 B2 O7,mp-15939,0.0,0.0,-0.9859517649582514,0.0,0.0
11371,Ag3 S1 I1,mp-22995,0.0,0.0,-0.9934985174869816,0.0,0.0
11372,Hg3 Br6,mp-571558,0.0,0.0,-0.9990576896436936,0.0,0.0
11373,Rb6 O3,mp-776922,0.0,0.0,-0.9997446790952427,0.0,0.0
11374,P3 N3 O3,mp-38975,0.0,0.0,-0.9889654348879845,0.0,0.0
11375,Cr1 Fe1 Bi2 O6,mp-559001,0.0,0.0,-0.8800267114938072,0.0,0.0
11376,Na3 Mo1 O3 F3,mp-18753,0.0,0.0,-0.9758146980715565,0.0,0.0
11377,Li2 Cr1 W1 O6,mp-774149,0.0,0.0,-0.888747541854368,0.0,0.0
11378,Li2 Mn1 W1 O6,mp-776740,0.0,0.0,-0.9061606267238463,0.0,0.0
11379,K1 Cd1 N3 O6,mp-11017,0.0,0.0,-0.9828001948959676,0.0,0.0
11380,Rb1 Cd1 N3 O6,mp-11016,0.0,0.0,-0.9919363276337426,0.0,0.0
11381,Tl1 Cd1 N3 O6,mp-11018,0.0,0.0,-0.9812311208602873,0.0,0.0
11382,H1 Cl1,mp-684609,0.0,0.0,-0.9926082065213168,0.0,0.0
11383,B1 N1,mp-685145,0.0,0.0,-0.9791126111316494,0.0,0.0
11384,Li2 H1 N1,mp-34465,0.0,0.0,-0.9821485788850132,0.0,0.0
11385,Sn2 O2,mp-545552,0.0,0.0,-0.974322692241823,0.0,0.0
11386,H2 F2,mp-632296,0.0,0.0,-0.9165773905826852,0.0,0.0
11387,H2 Cl2,mp-632326,0.0,0.0,-0.9907828157557461,-0.9949945593035908,0.0
11388,Cr1 O3,mp-776563,0.0,0.0,-0.9590898149624848,0.0,0.0
11389,H4 I1 N1,mp-34381,0.0,0.0,-0.9891037679879845,0.0,0.0
11390,Li2 H2 O2,mp-625998,0.0,0.0,-0.9670856413294621,0.0,0.0
11391,Fe2 O1 F3,mp-764716,0.0,0.0,-0.9827568981510536,0.0,0.0
11392,Fe2 O2 F2,mp-763136,0.0,0.0,-0.9725542799925591,0.0,0.0
11393,Li1 Fe2 Cl2 O2,mp-771637,0.0,0.0,-0.9926170390572792,0.0,0.0
11394,Cr2 H2 O4,mp-25503,0.0,0.0,-0.9682000562468013,0.0,0.0
11395,Fe2 H2 O4,mp-542980,0.0,0.0,-0.9438759882509087,0.0,0.0
11396,Al2 H2 O4,mp-625056,0.0,0.0,-0.980614142245264,0.0,0.0
11397,Al2 H2 O4,mp-626902,0.0,0.0,-0.9817957104139647,0.0,0.0
11398,Mn2 H2 O4,mp-626075,0.0,0.0,-0.9780272483301474,0.0,0.0
11399,Ag1 N1 O2,mp-5770,0.0,0.0,-0.9877277974346202,0.0,0.0
11400,H2 Br2,mp-632229,0.0,0.0,-0.9900558634086415,0.0,0.0
11401,V1 O1 F2,mp-764312,0.0,0.0,-0.7877180513373401,0.0,0.0
11402,Pb2 F4,mp-685150,0.0,0.0,-0.9425883430571689,0.0,0.0
11403,Cs1 H3 O2,mp-626417,0.0,0.0,-0.9761000236205392,0.0,0.0
11404,Li2 Cu2 S2,mp-867689,0.0,0.0,-0.9230594761539822,0.0,0.0
11405,Pb4 O4,mp-550714,0.0,0.0,-0.9570737020355683,0.0,0.0
11406,P2 N2 F4,mp-560008,0.0,0.0,-0.9902372767698308,-0.9915850562205295,0.0
11407,Rb2 H2 F4,mp-677103,0.0,0.0,-0.9953376333206899,0.0,0.0
11408,Fe2 H2 O4,mp-626102,0.0,0.0,-0.9797330534862658,0.0,0.0
11409,Li2 Ag2 F4,mp-753277,0.0,0.0,-0.9828937158649816,0.0,0.0
11410,Ba1 Ca1 I4,mp-753775,0.0,0.0,-0.9940088562192819,0.0,0.0
11411,U1 C1 O5,mp-29761,0.0,0.0,-0.9848360078418198,0.0,0.0
11412,Mn1 Cu2 Cl4,mp-675163,0.0,0.0,-0.9673619611555027,0.0,0.0
11413,Li2 Mn1 Br4,mp-675475,0.0,0.0,-0.815829761875047,0.0,0.0
11414,Se4 Br4,mp-570589,0.0,0.0,-0.9906483360660434,-0.9693144722524483,0.0
11415,S4 Br4,mp-28099,0.0,0.0,-0.9999996103292957,-0.9771490750816104,0.0
11416,Tl3 V1 O4,mp-32479,0.0,0.0,-0.9821471067956861,0.0,0.0
11417,Sr2 S6,mp-1175,0.0,0.0,-0.9550863814440196,0.0,0.0
11418,Tl4 F4,mp-558134,0.0,0.0,-0.9151325782049078,-0.7286180631120783,0.0
11419,Cr2 O6,mp-561804,0.0,0.0,-0.9616835064665529,0.0,0.0
11420,Pb2 S2,mp-20526,0.0,0.0,-0.8119339207676929,0.0,0.0
11421,Ge1 Pb3 O5,mp-562283,0.0,0.0,-0.9802473755190982,0.0,0.0
11422,Li2 V1 O1 F5,mp-765525,0.0,0.0,-0.9185709026087566,0.0,0.0
11423,W2 Cl4 O4,mp-32539,0.0,0.0,-0.7525558988578513,0.0,0.0
11424,W2 O4 F4,mp-765254,0.0,0.0,-0.7495601970772576,0.0,0.0
11425,Pb4 O6,mp-754071,0.0,0.0,-0.9399520042593605,0.0,0.0
11426,Cs2 Cl2 O6,mp-754202,0.0,0.0,-0.9963096452440073,0.0,0.0
11427,In2 Ga2 S6,mp-19885,0.0,0.0,-0.9906135254831326,0.0,0.0
11428,C2 Cl2 F6,mp-28473,0.0,0.0,-0.9934658717413165,-0.9989844033369605,0.0
11429,Na4 Pd2 S4,mp-10223,0.0,0.0,-0.9986549433225043,-0.9238302502720348,0.0
11430,Na4 Ni2 O4,mp-18765,0.0,0.0,-0.9941933003526152,0.0,0.0
11431,Ge2 H6 Cl2,mp-28369,0.0,0.0,-0.9913248910020683,0.0,0.0
11432,Na4 Fe2 O4,mp-849318,0.0,0.0,-0.9927315156508316,0.0,0.0
11433,Li2 Fe2 F6,mp-777522,0.0,0.0,-0.9680281248727481,0.0,0.0
11434,Ge4 N4 O2,mp-867745,0.0,0.0,-0.9804409552656084,0.0,0.0
11435,Cs2 Li3 F5,mp-560088,0.0,0.0,-0.9975760750327394,0.0,0.0
11436,K6 Cl2 O2,mp-673798,0.0,0.0,-0.9545451721325957,0.0,0.0
11437,Li2 Mn2 F6,mp-778819,0.0,0.0,-0.9885318179876716,0.0,0.0
11438,Li2 Fe2 F6,mp-777672,0.0,0.0,-0.9999993072520814,0.0,0.0
11439,Tm2 B2 O6,mp-760484,0.0,0.0,-0.9273318690518526,0.0,0.0
11440,Sm2 B2 O6,mp-760477,0.0,0.0,-0.9593935416280559,0.0,0.0
11441,Y2 B2 O6,mp-760457,0.0,0.0,-0.9495088947642091,0.0,0.0
11442,Er2 B2 O6,mp-760405,0.0,0.0,-0.9453874776158535,0.0,0.0
11443,Dy2 B2 O6,mp-753318,0.0,0.0,-0.9493088638027067,0.0,0.0
11444,Ho2 B2 O6,mp-753056,0.0,0.0,-0.9453961369648363,0.0,0.0
11445,Cs3 Li2 F5,mp-558728,0.0,0.0,-0.9428996466530999,0.0,0.0
11446,Ag4 O6,mp-546190,0.0,0.0,-0.9890635886087044,0.0,0.0
11447,Li3 V1 O1 F5,mp-764697,0.0,0.0,-0.9784262278345291,0.0,0.0
11448,Ga5 P3 S3,mp-676038,0.0,0.0,-0.991307918678062,0.0,0.0
11449,V2 Mo1 O8,mp-561475,0.0,0.0,-0.91554389728159,0.0,0.0
11450,Se4 O8,mp-560882,0.0,0.0,-0.9770132385642635,0.0,0.0
11451,Fe4 O4 F4,mp-763095,0.0,0.0,-0.960859569410841,0.0,0.0
11452,Hg4 Te2 O6,mp-29510,0.0,0.0,-0.9759194761942481,0.0,0.0
11453,Ta2 Ga2 O8,mp-753378,0.0,0.0,-0.9662158530208864,0.0,0.0
11454,Hg2 S2 O8,mp-3228,0.0,0.0,-0.9880720065566858,0.0,0.0
11455,Cd2 S2 O8,mp-5679,0.0,0.0,-0.9610552706978519,0.0,0.0
11456,Hg2 Se2 O8,mp-10796,0.0,0.0,-0.9752661283134971,0.0,0.0
11457,Fe4 O2 F6,mp-763052,0.0,0.0,-0.9793475392695523,0.0,0.0
11458,Cd2 Se2 O8,mp-772052,0.0,0.0,-0.9632452200555978,0.0,0.0
11459,Sb4 O4 F4,mp-753539,0.0,0.0,-0.9491287493438649,0.0,0.0
11460,Rb4 Co2 O6,mp-761568,0.0,0.0,-0.9655645400871464,0.0,0.0
11461,Ba2 Mn2 F8,mp-556850,0.0,0.0,-0.9790043692693646,0.0,0.0
11462,Br2 F10,mp-27987,0.0,0.0,-0.9900363798734302,-0.9921653971708378,0.0
11463,Ba2 Co2 F8,mp-557291,0.0,0.0,-0.9706573197076457,0.0,0.0
11464,P2 H4 F6,mp-29515,0.0,0.0,-0.9862444509538695,0.0,0.0
11465,Eu2 Mg2 H8,mp-643756,0.0,0.0,-0.9930437717751507,0.0,0.0
11466,Na4 V2 O6,mp-853167,0.0,0.0,-0.9501561811006721,0.0,0.0
11467,Li4 Cr2 O6,mp-770149,0.0,0.0,-0.9386383810186724,0.0,0.0
11468,Rb4 Zr2 O6,mp-756156,0.0,0.0,-0.9784635929253898,0.0,0.0
11469,Ta2 As2 O8,mp-756401,0.0,0.0,-0.948954696429311,0.0,0.0
11470,Cs4 Ce2 O6,mp-768223,0.0,0.0,-0.9813517888883624,0.0,0.0
11471,Sm2 Ta2 O8,mp-768230,0.0,0.0,-0.917320362725408,0.0,0.0
11472,Tm2 Ta2 O8,mp-768176,0.0,0.0,-0.9441041620966051,0.0,0.0
11473,Fe4 O3 F5,mp-764943,0.0,0.0,-0.9793409148675805,0.0,0.0
11474,Fe4 O4 F4,mp-780753,0.0,0.0,-0.9451580048678098,0.0,0.0
11475,Fe4 O3 F5,mp-764829,0.0,0.0,-0.9836785126632912,0.0,0.0
11476,V4 O3 F5,mp-781958,0.0,0.0,-0.8861715587189697,0.0,0.0
11477,Si4 O8,mp-555251,0.0,0.0,-0.9935481788533979,0.0,0.0
11478,Cs2 Al2 As2 O7,mp-554206,0.0,0.0,-0.9847475958887056,0.0,0.0
11479,H4 Br4,mp-32684,0.0,0.0,-0.9796580635240749,0.0,0.0
11480,B1 P1 S4,mp-27724,0.0,0.0,-0.9995349929596246,-0.9856365614798694,0.0
11481,Li1 Si2 Ni1 O6,mp-765444,0.0,0.0,-0.994928219300784,0.0,0.0
11482,Li1 Fe1 Si2 O6,mp-765849,0.0,0.0,-0.9972205654602512,0.0,0.0
11483,Li1 Cu1 P2 O6,mp-752930,0.0,0.0,-0.989129139880504,0.0,0.0
11484,Li2 Fe2 Si1 O6,mp-766964,0.0,0.0,-0.9944285748644774,0.0,0.0
11485,Te4 O8,mp-561224,0.0,0.0,-0.9986172318576843,0.0,0.0
11486,Sn4 F8,mp-7456,0.0,0.0,-0.9997411287621597,-0.9072179905694595,0.0
11487,Si4 Cl8,mp-29174,0.0,0.0,-0.9997878459499218,0.0,0.0
11488,N4 O4 F4,mp-29966,0.0,0.0,-0.9999129302459782,0.0,0.0
11489,Cs4 H4 O4,mp-642682,0.0,0.0,-0.9695052799189762,0.0,0.0
11490,V4 O4 F4,mp-767367,0.0,0.0,-0.997690421736057,0.0,0.0
11491,Si4 O8,mp-7648,0.0,0.0,-0.9943774414087341,0.0,0.0
11492,Si4 O8,mp-557118,0.0,0.0,-0.9758428842524954,0.0,0.0
11493,H8 O4,mp-634812,0.0,0.0,-0.9993090705446638,0.0,0.0
11494,Li3 V1 F8,mp-766949,0.0,0.0,-0.9978108299836627,0.0,0.0
11495,Li1 Y3 W1 O8,mp-764425,0.0,0.0,-0.9951596836990938,0.0,0.0
11496,H3 Br1 O1,mp-625521,0.0,0.0,-0.9928594142353073,0.0,0.0
11497,Na2 H2 O2,mp-625996,0.0,0.0,-0.9322570469727901,0.0,0.0
11498,Cu4 I4,mp-673245,0.0,0.0,-0.9968190314479196,0.0,0.0
11499,K1 P1 H2 S1 O3,mp-643033,0.0,0.0,-0.9848441043331188,0.0,0.0
11500,Li1 V1 F6,mp-766909,0.0,0.0,-0.9102686218812787,0.0,0.0
11501,Li2 Mn2 O4,mp-775531,0.0,0.0,-0.8986269931088251,0.0,0.0
11502,Cd2 H4 O4,mp-28508,0.0,0.0,-0.9620763811299017,0.0,0.0
11503,Li2 Mn2 O2 F4,mp-765334,0.0,0.0,-0.9908494061494237,0.0,0.0
11504,Li5 V1 O4 F1,mp-765359,0.0,0.0,-0.9803343586796303,0.0,0.0
11505,Ta2 As2 O8,mp-754840,0.0,0.0,-0.9482583115841156,0.0,0.0
11506,Ni1 H2 O2,mp-625081,0.0,0.0,-0.958426292346679,0.0,0.0
11507,Cd1 H2 O2,mp-625565,0.0,0.0,-0.9664156242019192,0.0,0.0
11508,Co1 H2 O2,mp-625953,0.0,0.0,-0.9689863684311829,0.0,0.0
11509,Mg1 H2 O2,mp-626143,0.0,0.0,-0.9632387255438607,0.0,0.0
11510,Mn1 H2 O2,mp-626701,0.0,0.0,-0.9556459052785421,0.0,0.0
11511,Ca1 H2 O2,mp-626644,0.0,0.0,-0.9638327568840797,0.0,0.0
11512,Ni1 H2 O2,mp-626881,0.0,0.0,-0.9956896358568401,0.0,0.0
11513,Ca1 H2 O2,mp-626878,0.0,0.0,-0.9574391265626417,0.0,0.0
11514,Na2 H2 O2,mp-626000,0.0,0.0,-0.9812978844409446,0.0,0.0
11515,Rb2 H2 O2,mp-626721,0.0,0.0,-0.9960903039342734,0.0,0.0
11516,K2 H2 O2,mp-626716,0.0,0.0,-0.9941614339483585,0.0,0.0
11517,Nd2 H2 O4,mp-625359,0.0,0.0,-0.9796797551932768,0.0,0.0
11518,Cd1 Cl2,mp-632403,0.0,0.0,-0.9871281375175625,0.0,0.0
11519,Li1 Ag1 F2,mp-752767,0.0,0.0,-0.9948721933128654,0.0,0.0
11520,Os1 O4,mp-551905,0.0,0.0,-0.9976346988253528,0.0,0.0
11521,Ni1 H2 O2,mp-626843,0.0,0.0,-0.9891778054217872,0.0,0.0
11522,Ag4 S2,mp-560025,0.0,0.0,-0.9682103175753459,0.0,0.0
11523,K4 O2,mp-776081,0.0,0.0,-0.9554749264328771,0.0,0.0
11524,Nb1 Bi1 O4,mp-863076,0.0,0.0,-0.9210776975457825,0.0,0.0
11525,Ba1 Cu1 B2 O5,mp-551135,0.0,0.0,-0.9829331159028533,0.0,0.0
11526,Li1 Bi1 B2 O5,mp-755256,0.0,0.0,-0.868394997675939,0.0,0.0
11527,Li1 Mn2 F6,mp-763784,0.0,0.0,-0.9789385582170954,0.0,0.0
11528,Ag6 S2 I2,mp-675879,0.0,0.0,-0.9720353252080208,0.0,0.0
11529,V2 O2 F6,mp-781081,0.0,0.0,-0.9542772951718133,0.0,0.0
11530,Mn1 P2 O7,mp-31935,0.0,0.0,-0.9543819434042702,0.0,0.0
11531,Li2 V2 O6,mp-763200,0.0,0.0,-0.9365263658017716,0.0,0.0
11532,V2 O2 F6,mp-764285,0.0,0.0,-0.9907616436474832,0.0,0.0
11533,Na1 Sc1 As2 O7,mp-550925,0.0,0.0,-0.9706383557333733,0.0,0.0
11534,Li1 Ga1 As2 O7,mp-545346,0.0,0.0,-0.9742664064734349,0.0,0.0
11535,Li1 Al1 As2 O7,mp-547017,0.0,0.0,-0.9726497926118391,0.0,0.0
11536,Li1 Fe1 P2 O7,mp-31785,0.0,0.0,-0.97611465792032,0.0,0.0
11537,Li1 Mo1 P2 O7,mp-32057,0.0,0.0,-0.9913378800255425,0.0,0.0
11538,Li1 Cr1 P2 O7,mp-31649,0.0,0.0,-0.9757575030715252,0.0,0.0
11539,Li1 Mn1 P2 O7,mp-31928,0.0,0.0,-0.9908917503659495,0.0,0.0
11540,Li1 P2 W1 O7,mp-763498,0.0,0.0,-0.9950848669238825,0.0,0.0
11541,Li1 Bi1 P2 O7,mp-759568,0.0,0.0,-0.9464009245240534,0.0,0.0
11542,Li5 Cr1 O5,mp-770603,0.0,0.0,-0.9435620868502829,0.0,0.0
11543,Na5 Sb1 O5,mp-759876,0.0,0.0,-0.9947293140546495,0.0,0.0
11544,Na2 V2 O4 F4,mp-18953,0.0,0.0,-0.8691137669382549,0.0,0.0
11545,Si4 O8,mp-555891,0.0,0.0,-0.9982193780686703,0.0,0.0
11546,Li2 V2 O2 F6,mp-765230,0.0,0.0,-0.9823670975565937,0.0,0.0
11547,Mn2 Co2 O8,mp-771797,0.0,0.0,-0.9999930725208138,0.0,0.0
11548,Li2 V2 O4 F4,mp-766149,0.0,0.0,-0.9529444914731282,0.0,0.0
11549,Li2 V2 F8,mp-764895,0.0,0.0,-0.9940049595122397,0.0,0.0
11550,Si4 O8,mp-556553,0.0,0.0,-0.994043493615213,0.0,0.0
11551,Si4 O8,mp-557134,0.0,0.0,-0.9967032126552748,0.0,0.0
11552,Li4 V2 O4 F2,mp-777778,0.0,0.0,-0.9930991916086406,0.0,0.0
11553,Li4 V1 F8,mp-766941,0.0,0.0,-0.9792966222975336,0.0,0.0
11554,Li1 Y3 W1 O8,mp-773224,0.0,0.0,-0.990440338503477,0.0,0.0
11555,Li4 Mn1 F8,mp-766801,0.0,0.0,-0.9934755702121773,0.0,0.0
11556,Be2 Al2 H10,mp-23719,0.0,0.0,-0.9984900693178721,0.0,0.0
11557,K2 Pr2 Si2 Se8,mp-13538,0.0,0.0,-0.9811800307012889,0.0,0.0
11558,Mn1 H2 O2,mp-625717,0.0,0.0,-0.9584222224526571,0.0,0.0
11559,Tl1 N1 O2,mp-676400,0.0,0.0,-0.8534120292082439,0.0,0.0
11560,V1 Cu1 O3,mp-614005,0.0,0.0,-0.9633339350859264,0.0,0.0
11561,Ag3 S1 I1,mp-632480,0.0,0.0,-0.9743232983962518,0.0,0.0
11562,Ag3 Au1 S2,mp-34982,0.0,0.0,-0.9847316193898323,0.0,0.0
11563,K1 B1 F4,mp-676049,0.0,0.0,-0.9916447240567474,0.0,0.0
11564,Li2 Sb2 S2,mp-756006,0.0,0.0,-0.9954615486046335,0.0,0.0
11565,Bi1 Pb1 F5,mp-35795,0.0,0.0,-0.8731740057860471,0.0,0.0
11566,Rb1 Be2 F5,mp-696736,0.0,0.0,-0.9931923662036953,0.0,0.0
11567,Li2 Ag1 F5,mp-753316,0.0,0.0,-0.9673196602357218,0.0,0.0
11568,V2 O1 F5,mp-764744,0.0,0.0,-0.9717418598709943,0.0,0.0
11569,Ca2 P1 I1,mp-635393,0.0,0.0,-0.9822718447177831,0.0,0.0
11570,Sr1 As2 S4,mp-36577,0.0,0.0,-0.894943912205978,0.0,0.0
11571,Ag6 S3,mp-32868,0.0,0.0,-0.9519524331569157,0.0,0.0
11572,Li1 V2 O3 F3,mp-782714,0.0,0.0,-0.9693247324926851,0.0,0.0
11573,V2 Ni1 O6,mp-775985,0.0,0.0,-0.9256771540547326,0.0,0.0
11574,Pr3 N1 F6,mp-33319,0.0,0.0,1.0,0.0,0.0
11575,K2 N2 O6,mp-675625,0.0,0.0,-0.995728386443538,0.0,0.0
11576,Ba1 La1 Zn1 Ru1 O6,mp-39259,0.0,0.0,-0.9380654784899715,0.0,0.0
11577,Ba2 Pr1 F7,mp-676002,0.0,0.0,-0.9102677992431253,0.0,0.0
11578,Li1 V2 Co1 O6,mp-761801,0.0,0.0,-0.8466310229100613,0.0,0.0
11579,Li1 Ni3 O1 F5,mp-765553,0.0,0.0,-0.8569072455349095,0.0,0.0
11580,Li1 V3 O5 F1,mp-765532,0.0,0.0,-0.7804472289639464,0.0,0.0
11581,Li1 V3 O4 F2,mp-765867,0.0,0.0,-0.8363822504214884,0.0,0.0
11582,Li1 Mn3 O4 F2,mp-767123,0.0,0.0,-0.9288511951276268,0.0,0.0
11583,Li2 V2 O1 F5,mp-765272,0.0,0.0,-0.952233905295601,0.0,0.0
11584,Li1 Co3 O1 F5,mp-764144,0.0,0.0,-0.4875690390952072,0.0,0.0
11585,Co1 Cu1 P2 O7,mp-505200,0.0,0.0,-0.9604765231085877,0.0,0.0
11586,K2 Pd1 N2 Cl2 O4,mp-613733,0.0,0.0,-0.9955851175146179,0.0,0.0
11587,Li1 Co2 B2 O6,mp-763318,0.0,0.0,-0.9787669732170016,0.0,0.0
11588,Li1 Mn2 B2 O6,mp-763323,0.0,0.0,-0.9835428639614759,0.0,0.0
11589,Cu1 Bi1 W2 O8,mp-565192,0.0,0.0,-0.997928813613553,0.0,0.0
11590,Si4 O8,mp-556985,0.0,0.0,-0.9942851760453225,0.0,0.0
11591,Si4 O8,mp-556994,0.0,0.0,-0.9973907649645078,0.0,0.0
11592,H8 S4,mp-33024,0.0,0.0,-0.9903394570878276,-0.9751904243743199,0.0
11593,Si4 O8,mp-557873,0.0,0.0,0.32238554933037356,0.0,0.0
11594,Li1 Co1 W2 O8,mp-25483,0.0,0.0,-0.9529465697168841,0.0,0.0
11595,Li4 Mn2 O4 F2,mp-767044,0.0,0.0,-0.9765478418531838,0.0,0.0
11596,Li1 Mn3 O2 F6,mp-767186,0.0,0.0,-0.9892455648275775,0.0,0.0
11597,Li1 Fe3 O2 F6,mp-773569,0.0,0.0,-0.9936867717338673,0.0,0.0
11598,Li2 Mn1 Fe1 B2 O6,mp-779211,0.0,0.0,-0.9873724177523668,0.0,0.0
11599,Te1 H6 O6,mp-625993,0.0,0.0,-0.9932897405830067,0.0,0.0
11600,Te1 H6 O6,mp-626012,0.0,0.0,-0.9900324831663879,0.0,0.0
11601,K4 Mo1 O8,mp-705676,0.0,0.0,-0.9376345892845882,0.0,0.0
11602,Li5 Co2 O6,mp-763696,0.0,0.0,-0.9883095324992835,0.0,0.0
11603,Li1 Mn2 P2 O8,mp-767108,0.0,0.0,-0.9754660726815096,0.0,0.0
11604,Li1 Fe2 P2 O8,mp-767263,0.0,0.0,-0.9795542812265162,0.0,0.0
11605,Li3 Mn1 Si2 O7,mp-767274,0.0,0.0,-0.9733969645388185,0.0,0.0
11606,Si2 Se4,mp-568264,0.0,0.0,0.0,-0.9801233224519406,-0.7059829059829059
11607,Cd1 I2,mp-567259,0.0,0.0,0.0,-0.9374682626042801,0.0
